Time, Top10wealth, Top10income, Top10netincome, Giniconsumption
1970.0, 0.6471820932268613, 0.2888244916242033, 0.2438409303734487, 0.22186855443797557
1970.25, 0.6467669221448683, 0.2893816870409308, 0.2396166244758901, 0.21889662766983348
1970.5, 0.6469575616295201, 0.2899559294417549, 0.2383466595893038, 0.2155087023185988
1970.75, 0.6475149820466225, 0.288888794772399, 0.232318724333702, 0.21631174650920437
1971.0, 0.6480047594581544, 0.289895772267218, 0.23439671793964437, 0.21508467808772383
1971.25, 0.6486090991745892, 0.29108334311956746, 0.2361664578102969, 0.21402037312547317
1971.5, 0.6492999234114905, 0.29406905530713223, 0.24022327327795281, 0.21474048303084137
1971.75, 0.6501420423171986, 0.29313962078348965, 0.2432043744064528, 0.21716514808470969
1972.0, 0.6505307700662175, 0.29139283726379656, 0.24236807784387324, 0.21789302062565263
1972.25, 0.6505017057211868, 0.2932770919377451, 0.2476524108242608, 0.21542907800561736
1972.5, 0.6507518641032752, 0.2946846246926026, 0.24856287019281273, 0.21561904829009781
1972.75, 0.65106340162272, 0.2947146184892331, 0.24881111473482348, 0.21479769612305696
1973.0, 0.6513205772163811, 0.29325645195304717, 0.25023830177655637, 0.213309012365417
1973.25, 0.6514003540598026, 0.29155927259834136, 0.25127345908739585, 0.21575684301956938
1973.5, 0.6510887608550034, 0.2879433975225068, 0.24786208036375157, 0.21642732754959032
1973.75, 0.6504629821989774, 0.28726331893131773, 0.2503673299414584, 0.21906302326466584
1974.0, 0.6495474566999759, 0.2854200581960433, 0.2445438206602124, 0.21631331836405696
1974.25, 0.6488093612320239, 0.28487656275574497, 0.24085144709671366, 0.21560056356150847
1974.5, 0.6482043193526544, 0.283925376101759, 0.23564626734499994, 0.2152021012368167
1974.75, 0.6476445024712912, 0.2862256539357725, 0.23410415072933882, 0.21719710638289705
1975.0, 0.6472861936267655, 0.2897730149234928, 0.22463240564785258, 0.2096221395588738
1975.25, 0.6482433181007813, 0.2929934695922717, 0.2241047943993174, 0.2094822102282097
1975.5, 0.6496376235690239, 0.29299910825111564, 0.2257645339265907, 0.21030380188809575
1975.75, 0.6507386754012838, 0.29057120925969093, 0.2306006335410614, 0.2137536890054362
1976.0, 0.6509476047707125, 0.29001834926451864, 0.23759088131313952, 0.21346631175870717
1976.25, 0.6508655706361042, 0.29163250103842264, 0.2398316105762258, 0.21249073747196606
1976.5, 0.6510349158371078, 0.2916128138557719, 0.2397999580174887, 0.21215185055411376
1976.75, 0.6512358376278765, 0.29109592526796235, 0.23927652917162248, 0.21278060043268
1977.0, 0.6513433508418436, 0.29086658129874216, 0.24195490645507298, 0.21253039875698415
1977.25, 0.6512661964068631, 0.2888709406375818, 0.24604246976039224, 0.21455722638557878
1977.5, 0.6505310570554839, 0.28934175838937715, 0.249318316055165, 0.21429001333077458
1977.75, 0.6497420666084457, 0.2888687008155241, 0.24748288198261428, 0.21640961218783078
1978.0, 0.648691633585415, 0.28987795584568454, 0.25055349228457957, 0.21649424925977995
1978.25, 0.6477379748710688, 0.28739048148322494, 0.25334550504379033, 0.21886469369885658
1978.5, 0.6460951684475778, 0.2888767849452416, 0.25641351042727, 0.2198408449905058
1978.75, 0.6444714749194734, 0.28848358240103383, 0.2563266857172028, 0.22124260912914323
1979.0, 0.6426750105776639, 0.2885988974477736, 0.2576418817932251, 0.2229436698692681
1979.25, 0.6408772890007145, 0.28889084846537205, 0.2550588072508171, 0.22493699223106794
1979.5, 0.6391605153009833, 0.28873664676220595, 0.25570942502763483, 0.22531318540495887
1979.75, 0.6374951216682958, 0.2894481968836478, 0.2554127736089464, 0.22511629115073659
1980.0, 0.6361286293331858, 0.2899399394188288, 0.25198359427311, 0.2239831177041882
1980.25, 0.6350599572364753, 0.2885932727740119, 0.24384824610667183, 0.22700806084215375
1980.5, 0.633961036307672, 0.2850068303758625, 0.23647615527450375, 0.22513299643200269
1980.75, 0.633008377891985, 0.28223045892908294, 0.2348961669894689, 0.22504199474692996
1981.0, 0.6319154281302176, 0.283722552834737, 0.24216658782157077, 0.22724460520032738
1981.25, 0.6306331033756274, 0.2815969232981503, 0.24250403803990828, 0.22751009348933776
1981.5, 0.6291261507268209, 0.28253376484517057, 0.2442277268855444, 0.2279263899405272
1981.75, 0.627684766477304, 0.28197991939465966, 0.24348658395285097, 0.23071738622754848
1982.0, 0.625981406175564, 0.2827268307989031, 0.2361537215913908, 0.22586948879349017
1982.25, 0.6251803575457976, 0.282232593850816, 0.23975472511313928, 0.23366030721048625
1982.5, 0.6238679639825571, 0.28297843415204377, 0.23930755906688592, 0.23253030647506834
1982.75, 0.6228745617364445, 0.2845204398901227, 0.2360132055087749, 0.22842109706847394
1983.0, 0.6225499513590951, 0.284322492887209, 0.23939744523821732, 0.2316225450756613
1983.25, 0.6219892626307404, 0.28416358758382654, 0.24321548732816026, 0.2296103171709714
1983.5, 0.6214232360414744, 0.2834885607616535, 0.24782350281549517, 0.23002293212176508
1983.75, 0.620437265896864, 0.2842775798846007, 0.2564150976227068, 0.2313828848693118
1984.0, 0.6191246318054318, 0.2863445272064779, 0.26475591835889034, 0.23484968864115602
1984.25, 0.6174720242947072, 0.291306111026864, 0.2727412326424323, 0.23645730003064117
1984.5, 0.6159293487309454, 0.2959630117145343, 0.2765718585064229, 0.23785098140252642
1984.75, 0.6146110687491229, 0.3005039040050819, 0.2813416026181539, 0.24068181510011177
1985.0, 0.613360544770867, 0.30290815629257417, 0.27918192290910054, 0.24058346017027415
1985.25, 0.6122699312242879, 0.30734148331549704, 0.28342894393533274, 0.24287742745631458
1985.5, 0.6112904660199888, 0.31164490446130905, 0.28209131767874984, 0.23960640817817422
1985.75, 0.610804217306598, 0.3147017428923576, 0.28514694973622884, 0.2431138452529693
1986.0, 0.6103147395163291, 0.31879360027365067, 0.28613101894413867, 0.24332573882974878
1986.25, 0.6102716845362165, 0.32034939887489555, 0.284424406394951, 0.2429960439329245
1986.5, 0.6104636931041489, 0.3197393733453717, 0.28107784171702627, 0.2409599479324085
1986.75, 0.6107556741586461, 0.3177570326148191, 0.2796838696129449, 0.2437156970400868
1987.0, 0.6107554012011097, 0.31616319210853794, 0.28462373905611454, 0.24983233500013982
1987.25, 0.6103167938498384, 0.3174466702286483, 0.2865070164362493, 0.24947839052869364
1987.5, 0.6101262677786574, 0.3168561379162676, 0.28739511494876246, 0.2500114056673062
1987.75, 0.6099707562711482, 0.3174701669045397, 0.2944394243744042, 0.255061577012251
1988.0, 0.6096308556213788, 0.3169251128253669, 0.29203968627154725, 0.25187042894364364
1988.25, 0.6097377755965765, 0.31202394814018153, 0.29193827295111535, 0.25462232333261225
1988.5, 0.6094358688137941, 0.3091923676502367, 0.28849725152634015, 0.2518232453911367
1988.75, 0.6093324858599923, 0.307188705348948, 0.29124011205583517, 0.25155477884773403
1989.0, 0.6091152428084262, 0.30613685492380016, 0.2922303498179721, 0.2532685822426477
1989.25, 0.6086293713817407, 0.3079085945623674, 0.2928854975427532, 0.2533481602062547
1989.5, 0.6081809873080277, 0.3106260261932691, 0.2940104082091142, 0.2536079628493672
1989.75, 0.6078364472256557, 0.3129773870831441, 0.2917810881769416, 0.2540177077176534
1990.0, 0.6076157296111271, 0.31578694191644796, 0.29086724296286864, 0.2549028169311913
1990.25, 0.6075926980021219, 0.3198474381494477, 0.29093384167898545, 0.2580077575948681
1990.5, 0.6078017282717265, 0.32152988705225305, 0.2885967991454615, 0.2567947708659727
1990.75, 0.6083170447754962, 0.3216005531550203, 0.28650429000137356, 0.26045250551314164
1991.0, 0.6086895690680857, 0.32323300198104754, 0.28467393614358216, 0.265515364500182
1991.25, 0.609040888046957, 0.3230498672735268, 0.28131551929492465, 0.26276481720363365
1991.5, 0.6096410588592975, 0.3221485410088376, 0.2798345314520423, 0.2636609796557585
1991.75, 0.6101644721775055, 0.321461462528853, 0.2808706715591858, 0.265085639814442
1992.0, 0.6105874712340463, 0.321541563734726, 0.2768882821482892, 0.25819102523612353
1992.25, 0.6116317055835001, 0.31988415154254307, 0.27728683302742774, 0.26057750515061423
1992.5, 0.612487459431098, 0.3185585563901762, 0.2774306693218369, 0.25845902616756655
1992.75, 0.6133930379141714, 0.3179294683295542, 0.27960381678513774, 0.25998679657959295
1993.0, 0.6141581611871852, 0.31707892681651384, 0.28465692948722965, 0.26447781830473976
1993.25, 0.6144455431181768, 0.3145996008636769, 0.2857123729500016, 0.2648682528978613
1993.5, 0.61430690769365, 0.3145917812158975, 0.2870885480270632, 0.2655036506283574
1993.75, 0.6140653900998737, 0.31581340343180664, 0.29167571075496035, 0.2671146151995483
1994.0, 0.6136908277981485, 0.3192614784876673, 0.2964931427479192, 0.2677810683066994
1994.25, 0.6134496310741365, 0.31903770266209736, 0.29998526617751897, 0.2685340159311346
1994.5, 0.6128373105656175, 0.3204694853881483, 0.3030818103650872, 0.2709982743483584
1994.75, 0.6120156704548658, 0.3251836371078086, 0.3073844089802424, 0.27095870876469125
1995.0, 0.6115366790741888, 0.3278686399543146, 0.30965071688468937, 0.2726895180453912
1995.25, 0.6110995426777142, 0.3302551438771492, 0.30651075746443884, 0.2687730275592513
1995.5, 0.6110635378365028, 0.32876551647086616, 0.30559928952810306, 0.2704637696318002
1995.75, 0.6106774269007476, 0.33096224830309917, 0.3056317809165847, 0.27029554482450147
1996.0, 0.6104849855494376, 0.3338128091966605, 0.305198610864346, 0.2688208433433145
1996.25, 0.6106019818483635, 0.3358766858784659, 0.30787411481402105, 0.26916750867488365
1996.5, 0.6107828910818324, 0.3381381588053154, 0.31103094841448653, 0.2712145684643164
1996.75, 0.6109229864180292, 0.33812487774076005, 0.3119849593755549, 0.273896192387303
1997.0, 0.610834200137792, 0.3394181566054897, 0.31377686664112414, 0.27622261630089867
1997.25, 0.6106983720459515, 0.3421920727572452, 0.3184084855803498, 0.27807148467187354
1997.5, 0.6106857125482605, 0.34402166664281614, 0.31727943873851167, 0.2768438258301548
1997.75, 0.6108849788123594, 0.3441402418969677, 0.31528261094175186, 0.2753209155355716
1998.0, 0.6112202738439498, 0.3430842756898767, 0.31440363295588486, 0.27573075106025197
1998.25, 0.6115376793734619, 0.3412677488131233, 0.309777642328362, 0.2731881206921822
1998.5, 0.6119873153558176, 0.3412284507575689, 0.3060460386468866, 0.27167131507585635
1998.75, 0.6126714427649861, 0.3391031420784908, 0.30758797232656754, 0.2734762204061841
1999.0, 0.6130793238042751, 0.3401667014236647, 0.3047473555867537, 0.2710801798573644
1999.25, 0.6138754277812646, 0.3392791396376169, 0.30292738584897894, 0.2700435806885391
1999.5, 0.6147416188990684, 0.3397510738412744, 0.3035445220912862, 0.2700722242460069
1999.75, 0.6156312923854727, 0.34004884177602585, 0.30277064717208213, 0.26805034452731563
2000.0, 0.6167464421620199, 0.3357208975045958, 0.29690676962647566, 0.2650062315090074
2000.25, 0.6179288408398395, 0.33415108279932404, 0.29802380428707337, 0.2649493860309459
2000.5, 0.6192355349138873, 0.32889090199065263, 0.29155994116847855, 0.25916656408532646
2000.75, 0.6206152420341037, 0.32652803915720663, 0.2871803969586266, 0.2555120709583247
2001.0, 0.6222294559363125, 0.3192077501325658, 0.2762778609538124, 0.25163315265656494
2001.25, 0.6234726247658575, 0.3181335286055077, 0.27006373526070904, 0.24931914115916096
2001.5, 0.6249049073295672, 0.3192048484026038, 0.26710427974966766, 0.2483644006616389
2001.75, 0.6265207965193911, 0.32276949841079333, 0.2635254417290089, 0.2458603646934693
2002.0, 0.6285651323592578, 0.32687662849260174, 0.26421769669732104, 0.24694010581101777
2002.25, 0.6308194484435731, 0.3275188001184256, 0.26502231156479694, 0.24749094264402802
2002.5, 0.6328257660222383, 0.3298575474102756, 0.26585368813019994, 0.24790509774901257
2002.75, 0.6348453062386418, 0.3316689946817433, 0.26843956155928883, 0.25046376737554515
2003.0, 0.6365960071168051, 0.33658247898749666, 0.27238754653528313, 0.25051472371704053
2003.25, 0.6386425799935156, 0.3395343781374252, 0.27479425051991324, 0.2501866840027342
2003.5, 0.6408337999591365, 0.34105499492276914, 0.2764659180128098, 0.24913279271484437
2003.75, 0.643154988823892, 0.34075305329840955, 0.2796989823452082, 0.2505019322952195
2004.0, 0.6452333193086537, 0.34093823763569464, 0.2822065821095307, 0.25087743327603884
2004.25, 0.6471295645941333, 0.3416614938683779, 0.2833863033770404, 0.2486355960957994
2004.5, 0.6490349194378493, 0.3406684238931924, 0.2848300487267122, 0.24740148082049918
2004.75, 0.6507749998997946, 0.34278387266182936, 0.2890344386403042, 0.2485255266529409
2005.0, 0.6524722492183861, 0.3461221568989087, 0.29431176567740686, 0.24994759299637187
2005.25, 0.6541734106021669, 0.3472894840900158, 0.2967849188516966, 0.250051826999776
2005.5, 0.6557238986754639, 0.34942524529139796, 0.297206477484375, 0.24807971663069103
2005.75, 0.6574295376938672, 0.35221909053345857, 0.30400564797272406, 0.25155915077760793
2006.0, 0.658914791761799, 0.35251690473408764, 0.3082821921564485, 0.25254312578343435
2006.25, 0.6601754726510456, 0.35350812468023785, 0.3104210993589238, 0.25449233595704523
2006.5, 0.6613943034928753, 0.3520015601524992, 0.3115578074578135, 0.25382100488501147
2006.75, 0.6624289642110541, 0.34815057037172925, 0.30885445814005064, 0.25086171470945223
2007.0, 0.6633004466044126, 0.34265810647069084, 0.2991616822762204, 0.2469731135344766
2007.25, 0.6641663238790242, 0.33969356949808255, 0.29935797036612394, 0.24687798089645013
2007.5, 0.6648153666670932, 0.33938292375446466, 0.29593796498286334, 0.24241536676166478
2007.75, 0.6657232786983663, 0.3396678819623609, 0.29170119669762606, 0.2386478396379848
2008.0, 0.6668251463713226, 0.34025448341457853, 0.2874790622016862, 0.23899854472116572
2008.25, 0.6678193536729141, 0.3452519047286319, 0.2858861342713308, 0.23980051838953703
2008.5, 0.6690527342829771, 0.35273606315071065, 0.2865673281682451, 0.24343631895730786
2008.75, 0.6706137644175378, 0.36052694726107554, 0.2897363464183694, 0.2539551955764776
2009.0, 0.6722964676551613, 0.3687415727135356, 0.2891265532803678, 0.2590507702273837
2009.25, 0.6745433916579231, 0.37108842421430877, 0.2814660747225278, 0.25400633208986284
2009.5, 0.6773565667173042, 0.37269388094618033, 0.2785836311584735, 0.2530393268125323
2009.75, 0.6804642073626543, 0.3738055010590135, 0.283485700262102, 0.2564858552506855
2010.0, 0.683239104515723, 0.3746661731850563, 0.288490557591863, 0.25681635652054896
2010.25, 0.685825763919965, 0.37231605544280055, 0.29300274929132425, 0.25818183843746506
2010.5, 0.6878000284056338, 0.3726241512313444, 0.29976164607896194, 0.25975338637830997
2010.75, 0.6894694546042848, 0.3730853832215911, 0.3025080884837469, 0.2608774634079024
2011.0, 0.6909243374705557, 0.37359294653285785, 0.30465264180199453, 0.26188592952168127
2011.25, 0.6923301135217919, 0.3765280841960154, 0.31429573606658995, 0.269544713700999
2011.5, 0.6933750139116055, 0.376894549901559, 0.31742653572082274, 0.2710035607325642
2011.75, 0.6942399471911472, 0.3807522969499053, 0.3297319765607165, 0.275167594471486
2012.0, 0.6949711181752225, 0.381176209917251, 0.32955069067317144, 0.2733922532233659
2012.25, 0.6957149619626933, 0.3833027878074322, 0.3339365926538582, 0.2760478362511049
2012.5, 0.6965499946106268, 0.38358470163602054, 0.33671373534205085, 0.2795970619773794
2012.75, 0.6972032946773266, 0.380278141951712, 0.334023952784386, 0.2788195471766524
2013.0, 0.6977830326588075, 0.3814207762486126, 0.33883331206909795, 0.28228024811669483
2013.25, 0.6983709395543658, 0.38045373134147653, 0.33888483617245746, 0.2819850115067516
2013.5, 0.6988479452636145, 0.38161425555351514, 0.34103079645092316, 0.28395594754841014
2013.75, 0.6992752783860609, 0.3834448916310924, 0.34092400681023605, 0.2830595947069934
2014.0, 0.699864444938632, 0.38256176571724493, 0.3402601174742661, 0.28390921769135224
2014.25, 0.7004069895639327, 0.3850296994456444, 0.3441448592191375, 0.2864301148833073
2014.5, 0.701075978868234, 0.3876701965519896, 0.3472824159886675, 0.2856689466337749
2014.75, 0.7019381767422073, 0.3869049963864998, 0.35018250168309595, 0.28753577494440163
2015.0, 0.7025886199041369, 0.38811583070346534, 0.35199900595794054, 0.287456445063109
2015.25, 0.7035539338377022, 0.3869172636363676, 0.3484440428638452, 0.2884785287744516
2015.5, 0.7045697146599307, 0.3883408059570036, 0.35028510084458386, 0.2887438241466335
2015.75, 0.7058798963256214, 0.38653596491855485, 0.3520184207958803, 0.29143279987813653
2016.0, 0.7069811106631083, 0.38508419955859396, 0.35043243409023994, 0.29132865939542196
2016.25, 0.7080105634283083, 0.3830089584098239, 0.3441310763873734, 0.2918431531949598
2016.5, 0.7089016388110234, 0.382674773127109, 0.34400945433671215, 0.2909715110127994
2016.75, 0.7098021550340083, 0.38250243181871124, 0.3416227898276243, 0.2898918267940692
2017.0, 0.7107612971847029, 0.38209611682911715, 0.34030172719033513, 0.2892771183263033
2017.25, 0.7118234258772431, 0.381388898003872, 0.3424968566507427, 0.29197798814643766
2017.5, 0.7127214811410554, 0.3801396220846174, 0.3411689999592746, 0.2920430494916095
2017.75, 0.7136408746416094, 0.3781159670118396, 0.34069520672635356, 0.29233960748374255
2018.0, 0.7144473018879733, 0.3771974826154365, 0.34136941794359904, 0.2927273110838585
2018.25, 0.7152148009027888, 0.37677624713180713, 0.34085994899843763, 0.2943309675003585
2018.5, 0.7158693398273965, 0.3778467895136699, 0.34433081507436236, 0.2941642764597514
2018.75, 0.7165583731082172, 0.37896107256087075, 0.3443521040896982, 0.2953878019830921
2019.0, 0.7172743822272267, 0.3784099828482197, 0.3422383897213899, 0.2937215263418797
2019.25, 0.7181127983512915, 0.37894022252230763, 0.33805546093434313, 0.29339944518446637
2019.5, 0.7192164794625309, 0.3784328404037735, 0.34081770626019087, 0.29632459591339994
2019.75, 0.7200382209781986, 0.37662320192021115, 0.33865122053023344, 0.2968038552545568
